col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27
67133,1342665,530,3.617,0,486.202,0.000,0.000,43.798,1.000,0.000,4,526.439,4.365,29.624,0.722,0.184351,29.424,526.402,4.394,30.568,0.304,0.181123,30.660,25.107,527.079,25.969,35
67134,1342687,525,3.648,0,486.202,0.000,0.000,38.798,1.000,0.000,4,525.055,-0.068,28.514,0.271,0.184351,29.424,525.064,-0.079,29.215,-0.027,0.190163,29.216,23.660,525.538,29.294,35
67135,1342707,524,3.656,0,486.202,0.000,0.000,37.798,1.000,0.000,4,524.861,-1.055,25.827,0.571,0.184351,29.424,524.841,-1.064,26.161,0.308,0.209448,26.256,20.757,525.260,25.969,35
67136,1342727,535,3.695,0,486.202,0.000,0.000,48.798,1.000,0.000,4,526.730,10.139,30.155,1.066,0.184351,29.424,526.572,10.159,30.656,0.854,0.170376,31.386,26.039,527.744,16.607,35
67137,1342745,523,3.695,0,486.202,0.000,0.000,36.798,1.000,0.000,4,526.042,-3.730,30.555,1.019,0.184351,29.424,525.953,-3.572,30.615,0.859,0.173396,31.352,25.916,527.000,28.142,35
67138,1342765,521,3.609,0,486.374,0.000,0.000,34.626,1.000,0.000,4,525.113,-5.042,29.743,0.381,0.184351,29.424,525.052,-4.953,30.146,0.268,0.181804,30.218,24.724,526.064,29.294,35
67139,1342785,521,3.641,0,486.374,0.000,0.000,34.626,1.000,0.000,4,524.355,-4.113,29.326,-0.089,0.184351,29.424,524.306,-4.052,29.813,-0.179,0.184114,29.845,24.350,525.170,25.969,35
67140,1342805,521,3.594,0,486.374,0.000,0.000,34.626,1.000,0.000,4,523.736,-3.355,29.521,-0.123,0.184351,29.424,523.702,-3.306,29.953,-0.203,0.182810,29.994,24.511,524.432,25.969,35
67141,1342825,518,3.594,0,486.546,0.000,0.000,31.454,1.000,0.000,4,522.679,-5.736,30.611,-0.250,0.184351,29.424,522.695,-5.702,30.936,-0.318,0.176589,31.037,25.557,523.291,25.969,35
67142,1342845,525,3.562,0,486.546,0.000,0.000,38.454,1.000,0.000,4,523.107,2.321,30.914,-0.104,0.184351,29.424,523.101,2.305,31.236,-0.157,0.176355,31.261,25.748,523.575,28.142,35
67143,1342865,535,3.586,0,486.374,0.000,0.000,48.626,1.000,0.000,4,525.299,11.893,37.567,0.565,0.184351,29.424,524.828,11.899,37.903,0.527,0.145119,38.181,32.640,525.492,28.142,35
67144,1342887,526,3.750,0,486.374,0.000,0.000,39.626,1.000,0.000,4,525.835,0.203,35.726,1.062,0.184351,29.424,525.413,0.698,35.850,1.104,0.158596,37.069,31.190,525.883,33.030,35
67145,1342907,518,3.742,0,486.374,0.000,0.000,31.626,1.000,0.000,4,524.390,-7.835,38.873,0.466,0.184351,29.424,524.287,-7.413,38.844,0.550,0.151903,39.147,33.201,524.673,33.030,35
67146,1342927,524,3.734,0,486.374,0.000,0.000,37.626,1.000,0.000,4,524.318,-0.390,36.406,0.080,0.184351,29.424,524.240,-0.287,36.629,0.183,0.164833,36.663,30.620,524.575,35.773,35
67147,1342945,530,3.641,0,486.374,0.000,0.000,43.626,1.000,0.000,4,525.366,5.682,36.898,0.565,0.184351,29.424,525.169,5.760,37.022,0.677,0.161344,37.480,31.432,525.553,28.142,35
67148,1342965,517,3.648,0,486.202,0.000,0.000,30.798,1.000,0.000,4,523.823,-8.366,39.153,0.411,0.184351,29.424,523.908,-8.169,39.040,0.541,0.154363,39.332,33.261,524.085,29.294,35
67152,1343045,519,3.602,0,486.202,0.000,0.000,32.798,1.000,0.000,4,523.929,-6.043,30.233,-0.309,0.184351,29.424,523.934,-6.105,29.850,-0.216,0.191840,29.897,24.162,523.896,25.969,35
67153,1343065,523,3.703,0,486.202,0.000,0.000,36.798,1.000,0.000,4,523.758,-0.929,30.248,-0.352,0.184351,29.424,523.758,-0.934,29.873,-0.259,0.188213,29.940,24.305,523.733,25.969,35
67154,1343085,525,3.703,0,486.202,0.000,0.000,38.798,1.000,0.000,4,523.987,1.242,30.337,-0.237,0.184351,29.424,523.989,1.242,29.940,-0.144,0.186061,29.961,24.386,523.947,28.142,35
67155,1343107,519,3.680,0,486.202,0.000,0.000,32.798,1.000,0.000,4,523.370,-5.358,25.670,-0.725,0.184351,29.424,523.318,-5.434,25.426,-0.644,0.205521,25.842,20.531,522.799,14.674,35
67156,1343127,532,3.578,0,486.031,0.000,0.000,45.969,1.000,0.000,4,524.961,8.630,28.646,-0.041,0.184351,29.424,524.914,8.682,28.383,0.037,0.183885,28.384,23.165,525.045,15.938,35
67157,1343145,524,3.617,0,486.031,0.000,0.000,37.969,1.000,0.000,4,524.784,-0.961,27.835,0.116,0.184351,29.424,524.740,-0.914,27.567,0.194,0.190533,27.605,22.345,524.891,28.142,35
67158,1343165,525,3.703,0,486.374,0.000,0.000,38.626,1.000,0.000,4,524.824,0.216,27.201,0.295,0.184351,29.424,524.790,0.260,26.923,0.373,0.194278,27.062,21.804,524.908,28.142,35
67159,1343185,531,3.648,0,486.374,0.000,0.000,44.626,1.000,0.000,4,525.962,6.176,26.757,0.891,0.184351,29.424,525.979,6.210,26.427,0.968,0.191348,27.364,22.128,525.883,28.142,35
67160,1343205,523,3.648,0,486.374,0.000,0.000,36.626,1.000,0.000,4,525.416,-2.962,27.327,0.626,0.184351,29.424,525.413,-2.979,27.047,0.704,0.190042,27.542,22.308,525.165,16.607,35
67161,1343225,523,3.734,0,486.202,0.000,0.000,36.798,1.000,0.000,4,524.971,-2.416,20.931,-0.089,0.184351,29.424,524.804,-2.413,20.754,-0.012,0.252450,20.755,15.515,524.842,29.294,35
67162,1343245,519,3.641,0,486.202,0.000,0.000,32.798,1.000,0.000,4,523.870,-5.971,22.083,-0.523,0.184351,29.424,523.503,-5.804,21.724,-0.460,0.224147,21.936,17.019,523.370,15.938,35
67163,1343265,527,3.734,0,486.374,0.000,0.000,40.626,1.000,0.000,4,524.447,3.130,22.703,-0.376,0.184351,29.424,524.250,3.497,22.420,-0.320,0.213770,22.523,17.708,524.295,14.674,35
67164,1343285,533,3.602,0,486.374,0.000,0.000,46.626,1.000,0.000,4,526.024,8.553,23.237,0.443,0.184351,29.424,526.024,8.750,23.365,0.488,0.202748,23.603,18.818,526.107,18.026,35
67165,1343307,530,3.672,0,486.374,0.000,0.000,43.626,1.000,0.000,4,526.001,4.902,24.245,0.172,0.184351,29.424,526.040,4.949,24.382,0.210,0.199888,24.427,19.544,526.115,15.938,35
67166,1343327,515,3.602,0,486.374,0.000,0.000,28.626,1.000,0.000,4,523.973,-11.001,26.826,0.041,0.184351,29.424,524.048,-11.040,27.180,0.067,0.180494,27.184,22.278,523.845,18.026,35
67167,1343347,530,3.633,0,486.374,0.000,0.000,43.626,1.000,0.000,4,525.084,6.027,26.735,0.033,0.184351,29.424,525.150,5.952,27.097,0.060,0.185275,27.100,22.079,524.636,31.736,35
67170,1343405,529,3.664,0,486.202,0.000,0.000,42.798,1.000,0.000,4,525.688,4.060,25.328,0.477,0.184351,29.424,525.786,4.014,25.612,0.506,0.199311,25.868,20.713,525.341,28.142,35
67171,1343425,523,3.633,0,486.202,0.000,0.000,36.798,1.000,0.000,4,525.193,-2.688,25.722,0.389,0.184351,29.424,525.241,-2.786,26.042,0.414,0.195638,26.213,21.085,524.758,16.607,35
67172,1343445,524,3.648,0,486.202,0.000,0.000,37.798,1.000,0.000,4,524.973,-1.193,25.796,0.267,0.184351,29.424,524.998,-1.241,26.129,0.290,0.195514,26.213,21.088,524.579,16.607,35
67173,1343465,529,3.664,0,486.202,0.000,0.000,42.798,1.000,0.000,4,525.715,4.027,26.340,0.368,0.184351,29.424,525.763,4.002,26.660,0.389,0.191075,26.811,21.688,525.724,14.078,35
67174,1343485,517,3.680,0,486.202,0.000,0.000,30.798,1.000,0.000,4,524.109,-8.715,28.798,0.200,0.184351,29.424,524.218,-8.763,29.124,0.223,0.176325,29.174,24.030,524.530,29.294,35
67175,1343507,513,3.680,0,486.202,0.000,0.000,26.798,1.000,0.000,4,522.646,-11.826,32.482,-0.580,0.184351,29.424,523.108,-11.976,32.919,-0.575,0.156003,33.250,28.063,522.310,18.026,35
67176,1343527,530,3.711,0,486.546,0.000,0.000,43.454,1.000,0.000,4,524.002,7.354,35.470,-0.223,0.184351,29.424,524.148,6.892,35.562,-0.244,0.150973,35.621,30.243,523.372,31.736,35
67177,1343547,516,3.758,0,486.546,0.000,0.000,29.454,1.000,0.000,4,522.526,-8.002,35.946,-0.932,0.184351,29.424,522.923,-8.148,36.088,-0.962,0.150377,37.013,31.447,522.303,31.736,35
67178,1343565,519,3.617,0,486.374,0.000,0.000,32.626,1.000,0.000,4,521.876,-3.526,36.075,-0.960,0.184351,29.424,522.321,-3.923,36.321,-1.009,0.153430,37.339,31.610,521.807,31.736,35
67179,1343585,537,3.570,0,486.374,0.000,0.000,50.626,1.000,0.000,4,524.664,15.124,48.134,-0.083,0.184351,29.424,524.117,14.679,47.798,-0.154,0.122329,47.822,41.972,524.566,25.969,35
67180,1343605,532,3.664,0,486.374,0.000,0.000,45.626,1.000,0.000,4,526.017,7.336,48.710,0.582,0.184351,29.424,525.099,7.883,48.964,0.530,0.124568,49.245,43.110,525.590,35.773,35
67181,1343625,517,3.750,0,486.031,0.000,0.000,30.969,1.000,0.000,4,524.354,-9.017,52.624,-0.025,0.184351,29.424,524.105,-8.099,51.910,-0.050,0.122710,51.913,45.542,524.489,40.308,35
67182,1343645,526,3.656,0,486.031,0.000,0.000,39.969,1.000,0.000,4,524.658,1.646,48.965,-0.370,0.184351,29.424,524.364,1.895,48.110,-0.392,0.136509,48.264,41.676,524.711,35.773,35
67183,1343665,526,3.656,0,486.202,0.000,0.000,39.798,1.000,0.000,4,524.905,1.342,47.928,-0.052,0.184351,29.424,524.596,1.636,47.133,-0.059,0.141911,47.136,40.447,524.896,37.226,35
67184,1343685,526,3.617,0,486.202,0.000,0.000,39.798,1.000,0.000,4,525.107,1.095,46.730,-0.243,0.184351,29.424,524.802,1.404,45.954,-0.237,0.146486,46.010,39.270,525.081,31.736,35
67185,1343705,517,3.688,0,486.202,0.000,0.000,30.798,1.000,0.000,4,523.613,-8.107,44.014,-0.098,0.184351,29.424,523.575,-7.802,42.953,-0.075,0.157187,42.959,36.206,523.787,33.030,35
67186,1343727,528,3.641,0,486.374,0.000,0.000,41.626,1.000,0.000,4,523.878,5.053,43.870,-0.223,0.184351,29.424,523.775,4.997,42.806,-0.194,0.154533,42.844,36.223,524.032,29.294,35
67187,1343747,523,3.625,0,486.374,0.000,0.000,36.626,1.000,0.000,4,523.716,-0.878,43.764,-0.332,0.184351,29.424,523.656,-0.775,42.708,-0.295,0.154168,42.795,36.198,523.870,33.030,35
67188,1343765,529,3.664,0,486.202,0.000,0.000,42.798,1.000,0.000,4,524.690,5.284,44.372,-0.271,0.184351,29.424,524.466,5.344,43.365,-0.229,0.151563,43.417,36.837,524.708,31.736,35
67189,1343785,535,3.758,0,486.202,0.000,0.000,48.798,1.000,0.000,4,526.591,10.310,49.255,0.379,0.184351,29.424,525.893,10.534,48.387,0.437,0.135517,48.578,41.995,526.332,33.030,35
67190,1343805,521,3.570,0,486.202,0.000,0.000,34.798,1.000,0.000,4,525.560,-5.591,50.865,0.159,0.184351,29.424,525.235,-4.893,49.633,0.255,0.134633,49.698,43.007,525.620,40.308,35
67191,1343825,526,3.742,0,486.374,0.000,0.000,39.626,1.000,0.000,4,525.641,0.440,50.089,-0.020,0.184351,29.424,525.341,0.765,48.918,0.093,0.138783,48.927,42.136,525.676,37.226,35
67192,1343845,533,3.711,0,486.374,0.000,0.000,46.626,1.000,0.000,4,526.998,7.359,48.385,0.784,0.184351,29.424,526.433,7.659,47.185,0.914,0.142602,48.020,41.173,526.686,40.308,35
67193,1343865,520,3.617,0,486.202,0.000,0.000,33.798,1.000,0.000,4,525.708,-6.998,50.633,0.239,0.184351,29.424,525.538,-6.433,49.212,0.403,0.139167,49.374,42.503,525.541,31.736,35
67194,1343885,529,3.648,0,486.202,0.000,0.000,42.798,1.000,0.000,4,526.315,3.292,43.249,0.995,0.184351,29.424,526.097,3.462,41.421,1.175,0.161558,42.802,35.887,526.001,41.940,35
67195,1343905,533,3.688,0,486.202,0.000,0.000,46.798,1.000,0.000,4,527.547,6.685,42.845,0.962,0.184351,29.424,527.193,6.903,41.427,1.176,0.158793,42.810,36.012,527.088,35.773,35
67196,1343927,522,3.625,0,486.374,0.000,0.000,35.626,1.000,0.000,4,526.142,-5.078,40.222,1.157,0.184351,29.424,526.031,-4.822,38.083,1.428,0.164051,40.124,33.541,526.040,37.226,35
67197,1343947,533,3.703,0,486.374,0.000,0.000,46.626,1.000,0.000,4,527.406,6.858,31.923,0.744,0.184351,29.424,527.457,6.969,30.691,1.043,0.204620,31.778,25.276,527.076,37.226,35
67198,1343967,525,3.656,0,486.374,0.000,0.000,38.626,1.000,0.000,4,526.962,-2.406,30.009,0.256,0.184351,29.424,526.934,-2.457,28.696,0.526,0.213024,28.973,22.801,526.685,28.142,35
67199,1343985,525,3.602,0,486.374,0.000,0.000,38.626,1.000,0.000,4,526.601,-1.962,25.831,0.609,0.184351,29.424,526.496,-1.934,25.185,0.834,0.226317,25.880,20.023,526.386,29.294,35
67200,1344005,530,3.719,0,486.374,0.000,0.000,43.626,1.000,0.000,4,527.227,3.399,26.159,0.697,0.184351,29.424,527.233,3.504,25.478,0.915,0.210209,26.315,20.783,527.397,15.938,35
67201,1344025,530,3.648,0,486.374,0.000,0.000,43.626,1.000,0.000,4,527.738,2.773,26.349,0.768,0.184351,29.424,527.792,2.767,25.621,0.971,0.202110,26.564,21.195,528.041,16.607,35
67202,1344045,529,3.664,0,486.374,0.000,0.000,42.626,1.000,0.000,4,527.971,1.262,26.355,0.777,0.184351,29.424,528.033,1.208,25.614,0.961,0.199099,26.538,21.254,528.267,16.607,35
67203,1344065,524,3.672,0,486.202,0.000,0.000,37.798,1.000,0.000,4,527.239,-3.971,23.493,0.984,0.184351,29.424,527.165,-4.033,22.986,1.150,0.215227,24.308,19.076,527.294,16.607,35
67204,1344085,524,3.594,0,486.202,0.000,0.000,37.798,1.000,0.000,4,526.642,-3.239,23.328,1.002,0.184351,29.424,526.496,-3.165,22.800,1.170,0.211246,24.170,19.064,526.557,16.607,35
67206,1344127,526,3.703,0,486.202,0.000,0.000,39.798,1.000,0.000,4,525.434,0.694,23.325,0.202,0.184351,29.424,525.284,0.913,22.953,0.395,0.215293,23.108,18.133,525.254,15.938,35
67207,1344147,521,3.562,0,486.202,0.000,0.000,34.798,1.000,0.000,4,524.617,-4.434,18.748,-0.535,0.184351,29.424,524.147,-4.284,18.358,-0.346,0.265403,18.477,13.573,524.331,16.607,35
67208,1344167,524,3.758,0,486.202,0.000,0.000,37.798,1.000,0.000,4,524.503,-0.617,17.408,-0.287,0.184351,29.424,524.108,-0.147,17.269,-0.109,0.266326,17.281,12.679,524.257,15.938,35
67209,1344185,526,3.719,0,486.202,0.000,0.000,39.798,1.000,0.000,4,524.779,1.497,17.538,-0.234,0.184351,29.424,524.583,1.892,17.428,-0.053,0.251087,17.431,13.054,524.684,14.078,35
67210,1344205,533,3.656,0,486.202,0.000,0.000,46.798,1.000,0.000,4,526.295,8.221,18.228,-0.191,0.184351,29.424,526.579,8.417,18.040,-0.015,0.237122,18.040,13.763,526.442,16.607,35
67211,1344225,520,3.570,0,486.374,0.000,0.000,33.626,1.000,0.000,4,525.134,-6.295,17.773,-0.156,0.184351,29.424,525.032,-6.579,18.135,-0.022,0.235092,18.135,13.872,525.194,18.778,35
67212,1344245,528,3.766,0,486.374,0.000,0.000,41.626,1.000,0.000,4,525.663,2.866,17.634,-0.177,0.184351,29.424,525.736,2.968,17.974,-0.047,0.237043,17.976,13.715,525.868,14.674,35
67213,1344265,527,3.711,0,486.202,0.000,0.000,40.798,1.000,0.000,4,525.909,1.337,15.323,-0.444,0.184351,29.424,526.079,1.264,15.566,-0.329,0.271223,15.674,11.423,526.118,15.938,35
67214,1344285,529,3.508,0,486.202,0.000,0.000,42.798,1.000,0.000,4,526.479,3.091,15.647,-0.162,0.184351,29.424,526.833,2.921,15.855,-0.073,0.258393,15.860,11.762,527.179,7.764,35
67215,1344305,526,3.633,0,486.202,0.000,0.000,39.798,1.000,0.000,4,526.391,-0.479,14.391,0.068,0.184351,29.424,526.605,-0.833,14.716,0.127,0.274179,14.732,10.693,526.949,15.938,35
67216,1344325,524,3.500,0,486.374,0.000,0.000,37.626,1.000,0.000,4,525.950,-2.391,12.174,-0.395,0.184351,29.424,525.795,-2.605,12.519,-0.352,0.310981,12.643,8.711,525.958,8.110,35
67217,1344347,524,3.672,0,486.374,0.000,0.000,37.626,1.000,0.000,4,525.448,-1.775,11.953,-0.313,0.184351,29.424,525.102,-1.557,12.244,-0.250,0.292289,12.307,8.710,525.143,8.110,35
67218,1344367,524,3.758,0,486.031,0.000,0.000,37.969,1.000,0.000,4,525.181,-1.448,11.269,-0.555,0.184351,29.424,524.769,-1.102,11.523,-0.480,0.301672,11.754,8.208,524.804,8.110,35
67219,1344385,526,3.727,0,486.031,0.000,0.000,39.969,1.000,0.000,4,525.332,0.819,10.801,-0.653,0.184351,29.424,525.143,1.231,11.136,-0.557,0.303683,11.446,7.970,525.169,7.764,35
67220,1344405,524,3.625,0,486.031,0.000,0.000,37.969,1.000,0.000,4,525.086,-1.332,10.624,-0.782,0.184351,29.424,524.801,-1.143,10.984,-0.675,0.299023,11.439,8.018,524.815,7.764,35
67221,1344425,527,3.688,0,486.374,0.000,0.000,40.626,1.000,0.000,4,525.439,1.914,10.392,-0.488,0.184351,29.424,525.489,2.199,10.736,-0.363,0.312645,10.867,7.470,525.474,7.764,35
67222,1344445,527,3.555,0,486.374,0.000,0.000,40.626,1.000,0.000,4,525.727,1.561,10.166,-0.248,0.184351,29.424,525.970,1.511,10.464,-0.129,0.318235,10.481,7.146,525.933,7.764,35
67225,1344505,529,3.633,0,486.374,0.000,0.000,42.626,1.000,0.000,4,526.365,3.230,10.420,0.252,0.184351,29.424,526.836,3.057,10.926,0.341,0.292120,11.042,7.817,527.043,7.110,35
67226,1344525,525,3.633,0,486.202,0.000,0.000,38.798,1.000,0.000,4,526.114,-1.365,9.429,0.406,0.184351,29.424,526.250,-1.836,10.079,0.463,0.318980,10.293,7.010,526.403,7.110,35
67227,1344547,532,3.727,0,486.202,0.000,0.000,45.798,1.000,0.000,4,527.783,5.170,10.891,0.815,0.184351,29.424,528.636,4.646,11.263,0.795,0.276036,11.896,8.612,528.767,8.110,35
67228,1344567,529,3.625,0,486.374,0.000,0.000,42.626,1.000,0.000,4,528.007,1.217,8.034,0.465,0.184351,29.424,528.783,0.364,8.206,0.393,0.403981,8.360,4.983,528.835,8.110,35
67229,1344587,526,3.617,0,486.374,0.000,0.000,39.626,1.000,0.000,4,527.637,-2.007,6.009,0.679,0.184351,29.424,527.509,-2.783,6.244,0.583,0.457659,6.583,3.570,527.978,7.764,35
67230,1344605,530,3.562,0,486.374,0.000,0.000,43.626,1.000,0.000,4,528.073,2.363,5.911,0.654,0.184351,29.424,528.526,2.491,6.141,0.559,0.408185,6.453,3.819,528.587,7.764,35
67231,1344625,520,3.875,0,486.031,0.000,0.000,33.969,1.000,0.000,4,526.585,-8.073,9.474,0.183,0.184351,29.424,526.346,-8.526,10.003,0.069,0.255687,10.008,7.449,525.843,7.110,35
67232,1344645,525,3.570,0,486.031,0.000,0.000,38.969,1.000,0.000,4,526.293,-1.585,9.153,-0.051,0.184351,29.424,525.942,-1.346,9.651,-0.144,0.300321,9.672,6.767,525.593,7.764,35
67233,1344665,521,3.609,0,486.202,0.000,0.000,34.798,1.000,0.000,4,525.317,-5.293,10.460,-0.291,0.184351,29.424,524.562,-4.942,10.736,-0.350,0.279268,10.858,7.826,524.264,8.110,35
67234,1344685,533,3.578,0,486.202,0.000,0.000,46.798,1.000,0.000,4,526.733,7.683,13.165,0.212,0.184351,29.424,526.471,8.438,14.038,0.203,0.226258,14.079,10.893,526.896,7.764,35
67235,1344705,527,3.711,0,486.202,0.000,0.000,40.798,1.000,0.000,4,526.782,0.267,13.094,0.273,0.184351,29.424,526.601,0.529,13.989,0.269,0.246402,14.061,10.597,526.924,8.844,35
67236,1344725,529,3.594,0,486.202,0.000,0.000,42.798,1.000,0.000,4,527.191,2.218,13.034,0.473,0.184351,29.424,527.210,2.399,14.010,0.466,0.253800,14.228,10.617,527.559,7.764,35
67237,1344747,534,3.711,0,486.202,0.000,0.000,47.798,1.000,0.000,4,528.117,7.213,15.390,0.755,0.184351,29.424,528.261,7.356,16.527,0.717,0.219898,17.042,13.294,528.925,8.110,35
67238,1344767,519,3.617,0,486.202,0.000,0.000,32.798,1.000,0.000,4,526.436,-9.117,19.893,0.366,0.184351,29.424,526.553,-9.261,21.168,0.311,0.184501,21.265,17.341,527.243,16.607,35
67239,1344787,532,3.672,0,486.202,0.000,0.000,45.798,1.000,0.000,4,527.462,5.564,21.091,0.549,0.184351,29.424,527.569,5.447,22.282,0.474,0.186588,22.507,18.307,528.224,14.674,35
67240,1344805,528,3.648,0,486.202,0.000,0.000,41.798,1.000,0.000,4,527.561,0.538,21.037,0.498,0.184351,29.424,527.654,0.431,22.226,0.420,0.197123,22.402,17.986,528.181,16.607,35
67241,1344825,524,3.578,0,486.374,0.000,0.000,37.626,1.000,0.000,4,526.905,-3.561,20.969,0.506,0.184351,29.424,526.909,-3.654,22.092,0.436,0.204001,22.281,17.736,527.330,16.607,35
67243,1344865,518,3.711,0,486.202,0.000,0.000,31.798,1.000,0.000,4,524.826,-8.369,23.668,-0.417,0.184351,29.424,524.736,-8.291,24.477,-0.495,0.187590,24.723,20.085,524.746,15.938,35
67244,1344885,528,3.664,0,486.202,0.000,0.000,41.798,1.000,0.000,4,525.411,3.174,24.217,-0.190,0.184351,29.424,525.356,3.264,25.029,-0.240,0.190048,25.087,20.319,525.508,14.674,35
67245,1344905,524,3.672,0,486.202,0.000,0.000,37.798,1.000,0.000,4,525.151,-1.411,23.390,-0.455,0.184351,29.424,525.087,-1.356,24.230,-0.496,0.198630,24.476,19.614,525.158,14.674,35
67246,1344925,535,3.594,0,486.202,0.000,0.000,48.798,1.000,0.000,4,526.967,9.849,27.062,-0.221,0.184351,29.424,526.801,9.913,28.256,-0.232,0.172941,28.310,23.414,527.290,15.938,35
67247,1344945,526,3.719,0,486.202,0.000,0.000,39.798,1.000,0.000,4,526.789,-0.967,26.974,-0.331,0.184351,29.424,526.658,-0.801,28.251,-0.291,0.178195,28.336,23.286,527.114,28.142,35
67248,1344967,528,3.617,0,486.374,0.000,0.000,41.626,1.000,0.000,4,528.998,-1.224,35.342,0.251,0.184351,29.424,528.445,-0.523,36.418,0.365,0.148553,36.552,31.122,528.801,29.294,35
67249,1344987,524,3.648,0,486.374,0.000,0.000,37.626,1.000,0.000,4,528.077,-4.998,33.232,0.405,0.184351,29.424,527.708,-4.445,33.581,0.569,0.165853,33.905,28.282,527.977,25.969,35
67250,1345005,517,3.680,0,486.374,0.000,0.000,30.626,1.000,0.000,4,526.035,-11.077,39.400,-0.070,0.184351,29.424,526.167,-10.708,39.537,0.101,0.143893,39.547,33.857,526.252,29.294,35
67251,1345025,533,3.750,0,486.202,0.000,0.000,46.798,1.000,0.000,4,527.319,6.965,40.135,0.543,0.184351,29.424,527.154,6.833,40.185,0.690,0.144409,40.661,34.789,527.166,35.773,35
67252,1345045,524,3.594,0,486.202,0.000,0.000,37.798,1.000,0.000,4,526.707,-3.319,38.029,-0.007,0.184351,29.424,526.649,-3.154,37.586,0.110,0.160217,37.598,31.574,526.673,31.736,35
67253,1345065,525,3.633,0,486.202,0.000,0.000,38.798,1.000,0.000,4,526.392,-1.707,38.160,-0.106,0.184351,29.424,526.384,-1.649,37.720,0.001,0.160624,37.720,31.661,526.419,33.030,35
67254,1345085,529,3.633,0,486.202,0.000,0.000,42.798,1.000,0.000,4,526.873,2.608,38.258,-0.086,0.184351,29.424,526.805,2.616,37.774,0.012,0.161102,37.774,31.689,526.831,31.736,35
67255,1345105,527,3.523,0,486.202,0.000,0.000,40.798,1.000,0.000,4,526.896,0.127,38.025,0.030,0.184351,29.424,526.837,0.195,37.514,0.132,0.162665,37.532,31.427,526.858,31.736,35
67256,1345125,527,3.648,0,486.202,0.000,0.000,40.798,1.000,0.000,4,526.916,0.104,35.320,-0.326,0.184351,29.424,526.866,0.163,34.776,-0.227,0.175495,34.827,28.715,526.881,31.736,35
67257,1345145,530,3.664,0,486.202,0.000,0.000,43.798,1.000,0.000,4,527.484,3.084,31.665,0.284,0.184351,29.424,527.476,3.134,30.876,0.392,0.194630,31.030,24.991,527.437,28.142,35
67258,1345167,520,3.500,0,486.202,0.000,0.000,33.798,1.000,0.000,4,526.182,-7.579,32.929,-0.374,0.184351,29.424,526.247,-7.580,32.359,-0.254,0.175821,32.423,26.723,526.149,25.969,35
67259,1345187,521,3.539,0,486.202,0.000,0.000,34.798,1.000,0.000,4,525.227,-5.182,33.570,-0.455,0.184351,29.424,525.345,-5.247,33.021,-0.334,0.171989,33.132,27.434,525.269,28.142,35
67262,1345245,519,3.641,0,486.374,0.000,0.000,32.626,1.000,0.000,4,525.053,-7.422,33.786,-0.097,0.184351,29.424,525.145,-7.420,33.117,0.010,0.171798,33.117,27.428,525.175,29.294,35
67263,1345265,521,3.578,0,486.202,0.000,0.000,34.798,1.000,0.000,4,524.306,-4.053,34.465,-0.229,0.184351,29.424,524.447,-4.145,33.868,-0.129,0.168574,33.884,28.172,524.461,28.142,35
